what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1295336719794
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1295336719810
stopped,bundle,com.cloudgarden.jigloo,4.6.2,"com.cloudgarden.jigloo",1295336719810
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1295336719810
stopped,bundle,net.sf.fjep.fatjar,0.0.31,"net.sf.fjep.fatjar",1295336719825
stopped,bundle,org.dyno.visual.swing.borders,0.9.12.I20090506-2220,"org.dyno.visual.swing.borders",1295336719825
stopped,bundle,org.dyno.visual.swing.grouplayouts,0.9.12.I20090506-2220,"org.dyno.visual.swing.grouplayouts",1295336719841
stopped,bundle,org.dyno.visual.swing.layouts,0.9.12.I20090527-2200,"org.dyno.visual.swing.layouts",1295336719856
stopped,bundle,org.dyno.visual.swing.lnfs,0.9.12.I20090506-2220,"org.dyno.visual.swing.lnfs",1295336719856
stopped,bundle,org.dyno.visual.swing.parser,0.9.12.I20090522-2330,"org.dyno.visual.swing.parser",1295336719872
stopped,bundle,org.dyno.visual.swing.types,0.9.12.I20090527-2200,"org.dyno.visual.swing.types",1295336719888
stopped,bundle,org.dyno.visual.swing.widgets,0.9.12.I20090527-2200,"org.dyno.visual.swing.widgets",1295336719888
stopped,bundle,org.dyno.visual.swing,0.9.12.I20090527-2200,"org.dyno.visual.swing",1295336719903
stopped,bundle,de.loskutov.anyedit.AnyEditTools,2.3.1.201005301956,"de.loskutov.anyedit.AnyEditTools",1295336719903
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1295336721385
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1295336721401
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1295336721432
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1295427351873
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1295427351873
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1295427351888
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1295427351888
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1295427351904
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1295427351904
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1295427351904
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1295427351920
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1295427351920
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1295427351920
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1295427351935
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1295427351935
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1295427351935
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1295427351951
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1295427351966
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1295427351982
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1295427351982
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1295427351982
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1295427351998
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1295427351998
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1295427351998
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1295427351998
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1295427352013
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1295427352013
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1295427352013
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1295427352029
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1295427352029
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1295427352029
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1295427352044
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1295427352044
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1295427352060
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1295427352060
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1295427352060
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1295427352060
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1295427352076
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1295427352076
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1295427352091
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1295427352091
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1295427352107
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1295427352107
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1295427352122
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1295427352122
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1295427352122
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1295427352122
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1295427352138
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1295427352138
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1295427352138
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1295427352154
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1295427352154
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1295427352154
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1295427352154
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1295427352169
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1295427352185
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1295427352185
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1295427352185
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1295427352200
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1295427352200
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1295427352200
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1295427352216
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1295427352216
os,sysinfo,,,"win32",1295427352263
arch,sysinfo,,,"x86",1295427352263
ws,sysinfo,,,"win32",1295427352263
locale,sysinfo,,,"en_ZA",1295427352263
processors,sysinfo,,,"2",1295427352263
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1295427352263
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1295427352263
java.specification.name,sysinfo,,,"Java Platform API Specification",1295427352263
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295427352263
java.specification.version,sysinfo,,,"1.6",1295427352263
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1295427352263
java.version,sysinfo,,,"1.6.0_19",1295427352263
java.vm.info,sysinfo,,,"mixed mode, sharing",1295427352263
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1295427352263
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1295427352263
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295427352263
java.vm.specification.version,sysinfo,,,"1.0",1295427352263
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1295427352263
java.vm.version,sysinfo,,,"16.2-b04",1295427352263
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1295427352341
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1295427353058
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1295427353105
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1295427353324
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1295427353526
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1295427353542
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1295427354384
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1295427354416
started,bundle,de.loskutov.anyedit.AnyEditTools,2.3.1.201005301956,"de.loskutov.anyedit.AnyEditTools",1295427354431
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1295427354852
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1295427354852
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1295427354915
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1295427355086
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1295427355289
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1295427388375
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1295427388453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1295427390497
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1295427390637
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1295427414786
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427446157
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.showKeyAssist",1295427446204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427446282
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1295427458357
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427461773
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427461976
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427462023
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427462147
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295427463879
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1295427490836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427493020
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427494908
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1295427516997
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427518323
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427518635
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1295427602672
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1295427603484
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1295427603874
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1295427615683
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427671765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427671905
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427671937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427672030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295427673153
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1295427689565
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427691951
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427692045
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427692076
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427692170
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295427693387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427729392
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427729470
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427729516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427729594
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295427731139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427733448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427735226
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1295427810777
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1295427836642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427999615
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427999756
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427999787
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295427999865
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295428001206
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428008819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428017883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428026322
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428127255
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1295428130390
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1295428130687
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1295428130952
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428133042
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428134727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428134821
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428146115
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1295428148923
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428159328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428159531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295428160873
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428166067
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428170825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428170919
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295428172558
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428172917
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295428172964
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1295428175475
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295428175538
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428181294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428181388
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1295428182495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428183494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428184289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295428184960
